11,0.15,0.015256499988026917,0.06498369999462739,
11,0.15,0.013628300046548247,0.06758800003444776,
11,0.15,0.01526929996907711,0.07120920001761988,
11,0.15,0.01963589998194948,0.08013329998357221,
11,0.15,0.017535099992528558,0.07905369997024536,
11,0.15,0.016000800009351224,0.07285990001400933,
11,0.15,0.01729749998776242,0.07352029997855425,
11,0.15,0.017336699995212257,0.06847920001018792,
11,0.15,0.015968199993949383,0.06760450004367158,
11,0.15,0.01647860003868118,0.06610220001311973,
11,0.15,0.014082000008784235,0.05946260003838688,
11,0.15,0.014794100017752498,0.06274650001432747,
11,0.15,0.01516720000654459,0.061346399947069585,
11,0.15,0.01571509998757392,0.062360099982470274,
11,0.15,0.01427079999120906,0.06515829998534173,
11,0.15,0.01631110004382208,0.08617520000552759,
11,0.15,0.019732700020540506,0.0730290999636054,
11,0.15,0.014054699975531548,0.0762205999926664,
11,0.15,0.0178847000352107,0.07547689997591078,
11,0.15,0.01619840000057593,0.07316390000050887,
