16,0.15,0.7885710000409745,7.3002831999910995,
16,0.15,1.358059799997136,7.437312500027474,
16,0.15,1.4075347999460064,5.368109500035644,
16,0.15,0.7561839999980293,3.949527299962938,
16,0.15,0.7346567999920808,4.0541890999884345,
16,0.15,0.8003201000392437,3.822086100000888,
16,0.15,0.6602490000077523,3.5813004999654368,
16,0.15,0.667772899963893,3.6912728000315838,
16,0.15,0.6553147999802604,3.5876195000018924,
16,0.15,0.712532400037162,4.549610299989581,
16,0.15,0.7147541000158526,5.325163799978327,
16,0.15,0.8793857999844477,4.404826200043317,
16,0.15,0.7629052000120282,4.678056399978232,
16,0.15,0.7415440000477247,3.913135200040415,
16,0.15,0.775059399951715,4.075154300022405,
16,0.15,0.8219670999678783,5.345869300013874,
16,0.15,0.7057311999960802,3.995723999978509,
16,0.15,0.6861148999887519,3.843073199968785,
16,0.15,0.7776874999981374,4.352928600041196,
16,0.15,0.7957934999722056,3.918103600037284,
