14,0.25,0.07587770000100136,0.3973862000275403,
14,0.25,0.06860150001011789,0.5336913000210188,
14,0.25,0.07904309994773939,0.5292485000099987,
14,0.25,0.1007499999832362,0.5491731999791227,
14,0.25,0.13262360001681373,0.6584793000365607,
14,0.25,0.15383290004683658,0.8795623000478372,
14,0.25,0.14171140000689775,0.8709040000103414,
14,0.25,0.22958189999917522,0.8741416999837384,
14,0.25,0.13278440001886338,0.5689125000499189,
14,0.25,0.106203299947083,0.511089300038293,
14,0.25,0.11003170005278662,0.6005348000326194,
14,0.25,0.13505720003740862,0.9501788999768905,
14,0.25,0.27907339995726943,2.031068000011146,
14,0.25,0.23606130003463477,1.8582309000194073,
14,0.25,0.4726399999926798,1.7314520999789238,
14,0.25,0.21936079999431968,1.0100323000224307,
14,0.25,0.10591129999374971,0.5758065999834798,
14,0.25,0.08425069996155798,0.5777498999959789,
14,0.25,0.07335550000425428,0.42217579996213317,
14,0.25,0.06036609999136999,0.33394979999866337,
