10,0.25,0.0025181000237353146,0.01086310000391677,
10,0.25,0.0024857999524101615,0.010876100044697523,
10,0.25,0.004353499971330166,0.012192599999252707,
10,0.25,0.0025926000089384615,0.01144079997902736,
10,0.25,0.002625300025101751,0.01127949997317046,
10,0.25,0.0026184000307694077,0.011782499961555004,
10,0.25,0.002574399986770004,0.012389899988193065,
10,0.25,0.002512299979571253,0.010945400048512965,
10,0.25,0.0031666000140830874,0.013016099983360618,
10,0.25,0.002618399972561747,0.011296100041363388,
10,0.25,0.0026157000102102757,0.011323200014885515,
10,0.25,0.002648900030180812,0.011209499964024872,
10,0.25,0.002642399980686605,0.01145879999967292,
10,0.25,0.0031139000202529132,0.013387000013608485,
10,0.25,0.003409900004044175,0.012310200021602213,
10,0.25,0.002770799968857318,0.011823900043964386,
10,0.25,0.0027812999906018376,0.01188549998914823,
10,0.25,0.002927199995610863,0.01170919998548925,
10,0.25,0.0028268000460229814,0.011713899963069707,
10,0.25,0.0029808999970555305,0.01160669996170327,
