17,0.05,1.2909956999938004,6.13694380002562,
17,0.05,1.3046641999972053,6.697136599977966,
17,0.05,1.4064586999593303,6.245860900031403,
17,0.05,1.3368137999786995,6.8052576999762096,
17,0.05,1.3962498999899253,6.284145799989346,
17,0.05,1.1338038999820128,6.366798400005791,
17,0.05,1.280443900031969,6.6223367000347935,
17,0.05,1.1668240000144579,6.115159500041045,
17,0.05,1.2780328000080772,6.565502199984621,
17,0.05,0.8339748000144027,2.945159299997613,
17,0.05,0.5787895999965258,2.917373600008432,
17,0.05,0.7037239999626763,3.1178456000052392,
17,0.05,0.5988425000105053,2.9652515000198036,
17,0.05,0.6330793999950401,2.9205812999862246,
17,0.05,0.613597400020808,2.9406793999951333,
17,0.05,0.5973025999846868,2.9340387000120245,
17,0.05,0.5935683000134304,2.9505781999905594,
17,0.05,0.5951101999962702,2.9498198999790475,
17,0.05,0.6136636000010185,2.975842499989085,
17,0.05,0.6089584999717772,2.95254060003208,
