14,0.05,0.11836870003025979,0.5808445000438951,
14,0.05,0.11576090002199635,0.6005589999840595,
14,0.05,0.1303351999958977,0.617308699991554,
14,0.05,0.20621539995772764,0.6886457999935374,
14,0.05,0.12962949997745454,0.643532200017944,
14,0.05,0.12772859999677166,0.6021122999954969,
14,0.05,0.13899549999041483,0.6344432000187226,
14,0.05,0.13646460004383698,0.5962624999810942,
14,0.05,0.13294460001634434,0.6109408999909647,
14,0.05,0.13398719998076558,0.6133086999761872,
14,0.05,0.1361748999916017,0.6321152999880724,
14,0.05,0.13874760002363473,0.6104908000561409,
14,0.05,0.16137149999849498,0.6187805000226945,
14,0.05,0.13797710003564134,0.6106384000158869,
14,0.05,0.1365120999980718,0.6167874000384472,
14,0.05,0.1351137000019662,0.6503035000059754,
14,0.05,0.1436972999945283,0.650811200030148,
14,0.05,0.13120390003314242,0.6532728000311181,
14,0.05,0.14160810003522784,0.6272048999671824,
14,0.05,0.13651989999925718,0.6316608999622986,
